WIN_20240407_15_51_59_Pro.mp4,,,,,,,
start_frame,14,68,130,360,435,507,
end_frame,33,97,163,393,462,529,
WIN_20240407_16_29_14_Pro.mp4,,,,,,,
start_frame,16,75,142,386,452,528,
end_frame,39,112,175,408,482,553,
WIN_20240407_16_29_40_Pro.mp4,,,,,,,
start_frame,7,70,125,347,425,492,
end_frame,34,98,160,385,453,517,
WIN_20240407_16_30_04_Pro.mp4,,,,,,,
start_frame,14,67,123,330,405,462,
end_frame,39,100,158,366,429,483,
WIN_20240407_16_30_28_Pro.mp4,,,,,,,
start_frame,6,66,123,322,389,449,
end_frame,38,98,159,348,411,477,
WIN_20240407_16_30_50_Pro.mp4,,,,,,,
start_frame,16,70,121,338,396,460,
end_frame,41,95,153,363,420,486,
WIN_20240407_16_31_11_Pro.mp4,,,,,,,
start_frame,9,63,117,302,366,432,
end_frame,35,86,141,335,393,454,
WIN_20240407_16_31_32_Pro.mp4,,,,,,,
start_frame,12,61,116,312,374,427,
end_frame,30,85,144,339,395,448,
WIN_20240407_16_34_16_Pro.mp4,,,,,,,
start_frame,16,67,120,379,434,491,
end_frame,35,89,142,395,456,512,
WIN_20240407_16_34_38_Pro.mp4,,,,,,,
start_frame,13,71,129,315,370,428,490
end_frame,38,96,155,333,389,448,507
WIN_20240407_16_35_02_Pro.mp4,,,,,,,
start_frame,19,64,127,192,252,307,
end_frame,37,93,151,215,270,329,
WIN_20240407_16_35_29_Pro.mp4,,,,,,,
start_frame,16,64,109,303,359,423,
end_frame,34,84,141,320,380,438,
WIN_20240407_16_35_54_Pro.mp4,,,,,,,
start_frame,12,76,139,389,448,512,
end_frame,48,102,163,408,468,530,
WIN_20240407_16_36_16_Pro.mp4,,,,,,,
start_frame,49,101,155,346,402,456,
end_frame,69,125,181,363,419,473,
WIN_20240407_16_36_37_Pro.mp4,,,,,,,
start_frame,15,57,113,302,362,423,
end_frame,34,82,142,319,379,439,
WIN_20240407_16_36_56_Pro.mp4,,,,,,,
start_frame,20,69,128,315,379,441,
end_frame,37,95,155,330,397,461,
WIN_20240407_16_37_16_Pro.mp4,,,,,,,
start_frame,3,53,114,291,351,412,
end_frame,21,78,142,312,370,432,
WIN_20240407_16_37_35_Pro.mp4,,,,,,,
start_frame,12,53,109,307,366,425,
end_frame,28,79,138,324,383,446,
WIN_20240407_16_38_54_Pro.mp4,,,,,,,
start_frame,8,65,142,399,463,521,
end_frame,47,112,173,426,484,541,
WIN_20240407_16_39_17_Pro.mp4,,,,,,,
start_frame,16,69,127,311,370,439,
end_frame,43,97,149,329,394,457,
WIN_20240407_16_39_39_Pro.mp4,,,,,,,
start_frame,10,48,91,253,309,375,
end_frame,28,66,107,271,329,395,
WIN_20240407_16_39_57_Pro.mp4,,,,,,,
start_frame,11,47,87,244,299,367,
end_frame,28,62,107,261,317,389,
WIN_20240407_16_40_14_Pro.mp4,,,,,,,
start_frame,2,45,89,260,312,371,
end_frame,19,64,112,276,330,388,
WIN_20240407_16_40_31_Pro.mp4,,,,,,,
start_frame,27,73,124,282,343,401,
end_frame,46,91,144,301,363,420,
WIN_20240407_16_40_51_Pro.mp4,,,,,,,
start_frame,12,60,103,247,311,369,
end_frame,36,78,119,269,330,389,
WIN_20240407_16_41_22_Pro.mp4,,,,,,,
start_frame,3,61,93,231,284,338,
end_frame,42,73,107,247,303,354,
WIN_20240407_16_41_38_Pro.mp4,,,,,,,
start_frame,18,65,98,221,269,318,
end_frame,48,79,113,235,283,334,
WIN_20240407_16_41_53_Pro.mp4,,,,,,,
start_frame,10,40,72,190,243,298,
end_frame,22,53,87,210,258,314,
WIN_20240407_18_26_42_Pro.mp4,,,,,,,
start_frame,11,80,145,315,373,434,
end_frame,46,114,169,334,395,452,
WIN_20240407_18_27_02_Pro.mp4,,,,,,,
start_frame,13,69,126,307,364,421,
end_frame,35,99,153,324,380,443,
WIN_20240407_18_27_21_Pro.mp4,,,,,,,
start_frame,9,66,128,313,368,432,
end_frame,31,96,157,331,390,452,
WIN_20240407_18_27_40_Pro.mp4,,,,,,,
start_frame,14,60,115,289,353,413,
end_frame,35,84,140,310,369,430,
WIN_20240407_18_28_00_Pro.mp4,,,,,,,
start_frame,12,55,110,288,345,402,
end_frame,30,78,137,306,362,418,
WIN_20240407_18_28_18_Pro.mp4,,,,,,,
start_frame,16,60,112,282,342,400,
end_frame,32,83,137,300,358,415,
WIN_20240407_18_28_36_Pro.mp4,,,,,,,
start_frame,11,65,119,293,347,405,
end_frame,41,91,144,309,363,420,
WIN_20240407_18_28_56_Pro.mp4,,,,,,,
start_frame,11,57,112,282,343,397,
end_frame,27,78,140,301,360,414,
WIN_20240407_18_29_14_Pro.mp4,,,,,,,
start_frame,15,61,115,280,336,390,
end_frame,32,85,140,300,352,407,
WIN_20240407_18_29_31_Pro.mp4,,,,,,,
start_frame,15,56,108,285,344,401,
end_frame,32,81,134,305,360,424,
WIN_20240407_18_30_41_Pro.mp4,,,,,,,
start_frame,13,53,105,300,364,436,
end_frame,31,78,129,327,391,458,
WIN_20240407_18_31_00_Pro.mp4,,,,,,,
start_frame,10,64,123,342,406,472,
end_frame,25,93,151,366,433,493,
WIN_20240407_18_31_22_Pro.mp4,,,,,,,
start_frame,19,69,126,346,424,497,
end_frame,38,99,157,373,450,524,
WIN_20240407_18_31_44_Pro.mp4,,,,,,,
start_frame,15,70,134,347,413,483,
end_frame,33,101,169,370,440,510,
WIN_20240407_18_32_05_Pro.mp4,,,,,,,
start_frame,12,65,127,326,404,474,
end_frame,33,94,163,363,429,500,
WIN_20240407_18_32_26_Pro.mp4,,,,,,,
start_frame,11,72,127,393,462,527,
end_frame,33,95,157,419,488,549,
WIN_20240407_18_32_50_Pro.mp4,,,,,,,
start_frame,13,61,105,278,333,390,
end_frame,34,81,129,299,352,415,
WIN_20240407_18_33_12_Pro.mp4,,,,,,,
start_frame,13,68,129,346,428,494,
end_frame,36,96,155,383,451,521,
WIN_20240407_18_33_34_Pro.mp4,,,,,,,
start_frame,3,59,119,327,402,,
end_frame,32,88,145,361,429,,
WIN_20240407_18_33_55_Pro.mp4,,,,,,,
start_frame,15,70,133,336,415,493,
end_frame,40,99,161,366,444,518,
WIN_20240407_18_40_41_Pro.mp4,,,,,,,
start_frame,13,60,118,320,376,428,
end_frame,29,84,143,337,393,444,
WIN_20240407_18_41_01_Pro.mp4,,,,,,,
start_frame,19,63,116,282,336,391,
end_frame,38,84,139,298,351,406,
WIN_20240407_18_41_18_Pro.mp4,,,,,,,
start_frame,14,82,134,305,360,414,
end_frame,52,102,157,319,375,431,
WIN_20240407_18_41_36_Pro.mp4,,,,,,,
start_frame,11,60,114,291,348,400,
end_frame,28,84,140,305,361,417,
WIN_20240407_18_41_54_Pro.mp4,,,,,,,
start_frame,17,62,111,278,339,397,
end_frame,33,82,138,294,355,418,
WIN_20240407_18_42_12_Pro.mp4,,,,,,,
start_frame,13,52,102,263,320,376,
end_frame,28,76,125,280,336,394,
WIN_20240407_18_42_31_Pro.mp4,,,,,,,
start_frame,33,85,262,320,377,,
end_frame,56,112,281,337,397,,
WIN_20240407_18_42_48_Pro.mp4,,,,,,,
start_frame,10,49,94,260,317,372,
end_frame,26,69,118,275,333,388,
WIN_20240407_18_43_05_Pro.mp4,,,,,,,
start_frame,8,54,104,264,323,379,
end_frame,32,76,124,281,339,399,
WIN_20240407_18_43_23_Pro.mp4,,,,,,,
start_frame,9,51,102,260,320,383,
end_frame,28,74,128,278,339,398,
WIN_20240407_18_43_41_Pro.mp4,,,,,,,
start_frame,6,46,96,256,318,376,
end_frame,22,66,124,275,336,396,
WIN_20240407_18_43_59_Pro.mp4,,,,,,,
start_frame,15,56,113,272,335,393,
end_frame,33,77,133,294,353,411,
WIN_20240407_18_44_59_Pro.mp4,,,,,,,
start_frame,15,65,109,287,349,403,
end_frame,40,87,134,306,365,421,
WIN_20240407_18_45_17_Pro.mp4,,,,,,,
start_frame,10,46,106,311,372,437,
end_frame,23,78,134,336,394,460,
WIN_20240407_18_45_37_Pro.mp4,,,,,,,
start_frame,11,60,113,313,388,463,
end_frame,31,84,142,345,413,486,
WIN_20240407_18_45_57_Pro.mp4,,,,,,,
start_frame,4,55,106,301,364,429,
end_frame,30,78,133,325,389,455,
WIN_20240407_18_46_17_Pro.mp4,,,,,,,
start_frame,13,64,114,333,397,470,
end_frame,33,87,145,352,422,497,
WIN_20240407_18_46_37_Pro.mp4,,,,,,,
start_frame,11,60,111,320,401,476,
end_frame,32,85,138,348,425,497,
WIN_20240407_18_46_58_Pro.mp4,,,,,,,
start_frame,9,53,105,307,368,433,
end_frame,30,76,128,323,387,458,
WIN_20240407_18_47_18_Pro.mp4,,,,,,,
start_frame,10,60,120,327,409,485,
end_frame,33,90,151,363,432,505,
WIN_20240407_18_47_40_Pro.mp4,,,,,,,
start_frame,12,66,124,336,404,469,
end_frame,41,98,154,362,426,496,
WIN_20240407_18_48_00_Pro.mp4,,,,,,,
start_frame,14,67,120,327,392,457,
end_frame,34,90,152,351,411,480,
1.mp4,,,,,,,
start_frame,34,84,139,331,410,493,
end_frame,47,98,158,363,437,515,
2.mp4,,,,,,,
start_frame,33,80,145,383,473,570,
end_frame,54,115,175,413,501,597,
3.mp4,,,,,,,
start_frame,20,83,157,405,500,593,
end_frame,52,120,190,437,525,619,
4.mp4,,,,,,,
start_frame,-2,74,140,370,465,553,
end_frame,45,111,171,402,492,581,
5.mp4,,,,,,,
start_frame,42,140,196,407,489,,
end_frame,78,162,222,427,511,,
6.mp4,,,,,,,
start_frame,54,107,168,374,456,547,
end_frame,79,132,196,401,482,567,
7.mp4,,,,,,,
start_frame,24,95,155,385,471,558,
end_frame,53,118,180,408,499,577,
8.mp4,,,,,,,
start_frame,22,80,139,346,424,515,
end_frame,46,103,159,369,456,539,
9.mp4,,,,,,,
start_frame,40,101,158,357,435,517,
end_frame,65,124,177,384,453,537,
10.mp4,,,,,,,
start_frame,21,74,140,347,436,533,
end_frame,44,106,168,373,463,550,
11.mp4,,,,,,,
start_frame,39,88,138,331,410,479,
end_frame,60,103,158,360,430,501,
12.mp4,,,,,,,
start_frame,18,73,128,351,432,512,
end_frame,42,94,154,373,455,532,
13.mp4,,,,,,,
start_frame,23,72,122,306,379,455,
end_frame,46,93,143,327,400,478,
14.mp4,,,,,,,
start_frame,15,70,137,353,441,523,
end_frame,38,93,161,376,465,546,
15.mp4,,,,,,,
start_frame,29,84,139,358,435,517,
end_frame,56,104,158,379,455,536,
16.mp4,,,,,,,
start_frame,39,87,135,332,406,476,
end_frame,56,105,152,349,420,490,
17.mp4,,,,,,,
start_frame,28,77,123,295,367,450,
end_frame,50,97,142,314,387,470,
18.mp4,,,,,,,
start_frame,43,90,155,403,509,607,
end_frame,59,114,180,431,528,629,
19.mp4,,,,,,,
start_frame,25,73,120,333,422,511,
end_frame,43,90,143,358,445,531,
20.mp4,,,,,,,
start_frame,21,64,109,301,381,461,
end_frame,40,83,128,314,400,484,
21.mp4,,,,,,,
start_frame,33,81,141,360,433,518,
end_frame,51,106,161,377,453,537,
22.mp4,,,,,,,
start_frame,25,75,128,309,379,457,
end_frame,42,93,147,325,396,475,
23.mp4,,,,,,,
start_frame,13,63,116,283,364,435,
end_frame,26,79,133,296,375,454,
24.mp4,,,,,,,
start_frame,43,106,170,373,454,544,
end_frame,61,126,188,390,473,557,
25.mp4,,,,,,,
start_frame,46,99,147,347,430,506,
end_frame,62,116,167,363,443,523,
26.mp4,,,,,,,
start_frame,30,79,127,309,371,445,
end_frame,43,98,145,324,388,457,
27.mp4,,,,,,,
start_frame,32,79,126,312,379,449,
end_frame,45,92,142,323,391,463,
28.mp4,,,,,,,
start_frame,34,85,138,321,388,465,
end_frame,48,101,154,334,404,478,
29.mp4,,,,,,,
start_frame,23,72,124,322,395,471,
end_frame,40,90,143,336,407,489,
30.mp4,,,,,,,
start_frame,16,62,107,289,367,445,
end_frame,29,77,124,308,381,458,
31.mp4,,,,,,,
start_frame,24,63,104,271,346,420,
end_frame,42,77,119,287,364,440,
32.mp4,,,,,,,
start_frame,19,65,115,307,388,468,
end_frame,39,84,138,328,404,486,
33.mp4,,,,,,,
start_frame,16,71,122,306,373,445,
end_frame,40,90,144,322,388,463,
34.mp4,,,,,,,
start_frame,16,65,114,313,388,461,
end_frame,35,81,136,336,407,478,
35.mp4,,,,,,,
start_frame,34,77,118,285,354,425,
end_frame,52,94,139,305,369,445,
36.mp4,,,,,,,
start_frame,17,68,114,318,396,477,
end_frame,37,85,134,342,415,498,
37.mp4,,,,,,,
start_frame,16,65,118,317,392,466,
end_frame,34,84,136,344,411,489,
38.mp4,,,,,,,
start_frame,26,77,129,339,419,488,
end_frame,51,97,153,362,437,505,
39.mp4,,,,,,,
start_frame,24,76,128,329,401,473,
end_frame,49,96,150,353,421,494,
40.mp4,,,,,,,
start_frame,43,91,151,346,414,486,
end_frame,59,113,173,367,432,504,
41.mp4,,,,,,,
start_frame,52,105,159,357,426,497,
end_frame,73,128,181,376,448,517,
42.mp4,,,,,,,
start_frame,57,114,163,341,410,476,
end_frame,80,129,184,361,428,489,
43.mp4,,,,,,,
start_frame,49,94,145,320,389,461,
end_frame,66,115,164,336,408,480,
44.mp4,,,,,,,
start_frame,82,136,179,441,506,582,
end_frame,100,151,202,454,524,599,
45.mp4,,,,,,,
start_frame,35,85,132,316,381,455,
end_frame,56,104,152,330,396,470,
46.mp4,,,,,,,
start_frame,101,154,199,357,422,486,
end_frame,124,170,216,378,438,505,
47.mp4,,,,,,,
start_frame,32,79,121,290,367,438,
end_frame,50,92,138,309,386,455,
48.mp4,,,,,,,
start_frame,17,71,121,298,360,434,
end_frame,33,89,139,316,380,452,
49.mp4,,,,,,,
start_frame,46,92,143,310,367,447,
end_frame,61,113,167,320,384,473,
50.mp4,,,,,,,
start_frame,74,119,171,358,427,493,
end_frame,90,142,198,376,439,511,
51.mp4,,,,,,,
start_frame,35,82,129,290,343,404,
end_frame,54,101,146,307,358,418,
52.mp4,,,,,,,
start_frame,50,92,129,277,331,382,
end_frame,69,106,146,295,344,398,
53.mp4,,,,,,,
start_frame,49,93,132,282,349,408,
end_frame,64,107,150,298,362,424,
54.mp4,,,,,,,
start_frame,56,100,143,302,366,430,
end_frame,72,116,162,319,381,446,
55.mp4,,,,,,,
start_frame,53,102,147,313,379,455,
end_frame,69,114,162,331,398,477,
56.mp4,,,,,,,
start_frame,52,89,131,287,344,406,
end_frame,65,106,149,300,356,425,
57.mp4,,,,,,,
start_frame,32,83,128,283,357,441,
end_frame,49,98,143,303,376,461,
58.mp4,,,,,,,
start_frame,35,69,106,267,336,407,
end_frame,47,84,125,290,355,426,
59.mp4,,,,,,,
start_frame,53,98,145,338,412,493,
end_frame,72,114,164,354,430,511,
60.mp4,,,,,,,
start_frame,65,124,184,383,450,,
end_frame,85,142,205,398,473,,
