WIN_20240407_15_51_59_Pro.mp4,,,,,,,
end_frame,163,201,243,310,367,424,
WIN_20240407_16_40_31_Pro.mp4,,,,,,,
start_frame,175,213,257,321,382,440,
end_frame,191,231,273,339,399,457,
WIN_20240407_16_40_51_Pro.mp4,,,,,,,
start_frame,140,181,225,291,351,410,
end_frame,160,202,244,306,368,427,
WIN_20240407_16_41_22_Pro.mp4,,,,,,,
start_frame,139,172,210,266,320,372,
end_frame,153,189,226,283,334,387,
WIN_20240407_16_41_38_Pro.mp4,,,,,,,
start_frame,136,167,201,252,303,353,
end_frame,150,184,216,266,315,365,
WIN_20240407_16_41_53_Pro.mp4,,,,,,,
start_frame,104,138,169,227,273,333,
end_frame,119,152,184,241,288,347,
WIN_20240407_18_26_42_Pro.mp4,,,,,,,
start_frame,193,231,286,349,410,469,
end_frame,208,260,316,369,433,493,
WIN_20240407_18_27_02_Pro.mp4,,,,,,,
start_frame,166,216,276,339,397,458,
end_frame,188,244,308,358,417,483,
WIN_20240407_18_27_21_Pro.mp4,,,,,,,
start_frame,173,222,275,345,403,469,
end_frame,194,247,305,367,427,494,
WIN_20240407_18_27_40_Pro.mp4,,,,,,,
start_frame,158,201,260,325,387,448,
end_frame,178,231,287,346,406,471,
WIN_20240407_18_28_00_Pro.mp4,,,,,,,
start_frame,157,201,257,322,380,437,
end_frame,176,231,288,342,401,458,
WIN_20240407_18_28_18_Pro.mp4,,,,,,,
start_frame,154,196,248,317,378,434,
end_frame,173,222,277,335,399,453,
WIN_20240407_18_28_36_Pro.mp4,,,,,,,
start_frame,165,209,263,326,383,440,
end_frame,185,235,288,348,400,462,
WIN_20240407_18_28_56_Pro.mp4,,,,,,,
start_frame,157,200,250,321,376,435,
end_frame,177,227,276,342,396,456,
WIN_20240407_18_29_14_Pro.mp4,,,,,,,
start_frame,160,202,254,317,369,426,
end_frame,181,231,278,334,388,447,
WIN_20240407_18_29_31_Pro.mp4,,,,,,,
start_frame,156,199,250,323,378,440,
end_frame,178,224,276,340,396,461,
WIN_20240407_18_30_41_Pro.mp4,,,,,,,
start_frame,154,206,260,342,414,474,
end_frame,183,233,293,365,435,503,
WIN_20240407_18_31_00_Pro.mp4,,,,,,,
start_frame,169,239,301,384,451,509,
end_frame,210,271,330,407,469,533,
WIN_20240407_18_31_22_Pro.mp4,,,,,,,
start_frame,179,242,301,398,470,546,
end_frame,209,267,329,425,493,569,
WIN_20240407_18_31_44_Pro.mp4,,,,,,,
start_frame,192,252,309,389,459,530,
end_frame,221,277,334,409,480,551,
WIN_20240407_18_32_05_Pro.mp4,,,,,,,
start_frame,187,247,302,381,448,516,
end_frame,215,267,324,401,472,540,
WIN_20240407_18_32_26_Pro.mp4,,,,,,,
start_frame,240,306,361,437,507,571,
end_frame,265,327,378,462,524,593,
WIN_20240407_18_32_50_Pro.mp4,,,,,,,
start_frame,154,203,250,314,368,436,
end_frame,180,222,266,333,389,455,
WIN_20240407_18_33_12_Pro.mp4,,,,,,,
start_frame,182,249,312,405,471,539,
end_frame,222,274,338,427,495,562,
WIN_20240407_18_33_34_Pro.mp4,,,,,,,
start_frame,177,241,297,374,447,,
end_frame,211,266,319,398,470,,
WIN_20240407_18_33_55_Pro.mp4,,,,,,,
start_frame,184,253,307,386,460,534,
end_frame,218,273,324,407,485,556,
WIN_20240407_18_40_41_Pro.mp4,,,,,,,
start_frame,193,237,294,353,410,461,
end_frame,209,266,319,374,426,480,
WIN_20240407_18_41_01_Pro.mp4,,,,,,,
start_frame,156,198,248,316,371,426,
end_frame,176,222,276,334,387,446,
WIN_20240407_18_41_18_Pro.mp4,,,,,,,
start_frame,177,220,271,341,394,451,
end_frame,195,245,301,356,412,469,
WIN_20240407_18_41_36_Pro.mp4,,,,,,,
start_frame,160,204,254,322,378,435,
end_frame,177,230,282,339,395,455,
WIN_20240407_18_41_54_Pro.mp4,,,,,,,
start_frame,161,200,252,315,377,435,
end_frame,177,224,274,331,392,454,
WIN_20240407_18_42_12_Pro.mp4,,,,,,,
start_frame,145,185,232,299,356,412,
end_frame,162,208,257,316,373,430,
WIN_20240407_18_42_31_Pro.mp4,,,,,,,
start_frame,134,177,223,300,357,417,
end_frame,154,198,249,319,374,437,
WIN_20240407_18_42_48_Pro.mp4,,,,,,,
start_frame,142,179,223,295,351,405,
end_frame,158,202,250,312,368,427,
WIN_20240407_18_43_05_Pro.mp4,,,,,,,
start_frame,144,180,227,301,358,415,
end_frame,161,204,254,317,375,435,
WIN_20240407_18_43_23_Pro.mp4,,,,,,,
start_frame,147,187,229,297,357,418,
end_frame,165,207,252,316,377,437,
WIN_20240407_18_43_41_Pro.mp4,,,,,,,
start_frame,142,182,224,294,355,414,
end_frame,162,202,248,311,373,434,
WIN_20240407_18_43_59_Pro.mp4,,,,,,,
start_frame,156,193,239,312,373,430,
end_frame,173,219,269,332,391,454,
WIN_20240407_18_44_59_Pro.mp4,,,,,,,
start_frame,158,212,261,329,385,441,
end_frame,181,227,275,343,400,456,
WIN_20240407_18_45_17_Pro.mp4,,,,,,,
start_frame,162,215,266,353,417,479,
end_frame,187,236,292,369,435,499,
WIN_20240407_18_45_37_Pro.mp4,,,,,,,
start_frame,165,231,284,363,438,505,
end_frame,197,247,302,385,453,523,
WIN_20240407_18_45_57_Pro.mp4,,,,,,,
start_frame,159,209,258,343,407,475,
end_frame,182,232,288,362,427,499,
WIN_20240407_18_46_17_Pro.mp4,,,,,,,
start_frame,175,225,286,370,442,517,
end_frame,202,253,309,391,466,541,
WIN_20240407_18_46_37_Pro.mp4,,,,,,,
start_frame,165,216,270,370,443,516,
end_frame,193,243,299,391,463,536,
WIN_20240407_18_46_58_Pro.mp4,,,,,,,
start_frame,155,210,259,342,407,479,
end_frame,182,230,283,364,427,501,
WIN_20240407_18_47_18_Pro.mp4,,,,,,,
start_frame,180,241,298,383,452,528,
end_frame,209,270,325,402,470,551,
WIN_20240407_18_47_40_Pro.mp4,,,,,,,
start_frame,177,240,292,379,444,514,
end_frame,204,263,317,400,462,534,
WIN_20240407_18_48_00_Pro.mp4,,,,,,,
start_frame,182,239,293,366,433,498,
end_frame,213,261,312,383,455,516,
1.mp4,,,,,,,
start_frame,189,246,299,381,460,537,
end_frame,214,263,317,399,481,554,
2.mp4,,,,,,,
start_frame,201,269,348,439,538,638,
end_frame,234,290,362,463,557,654,
3.mp4,,,,,,,
start_frame,221,302,362,461,550,647,
end_frame,256,321,393,490,580,674,
4.mp4,,,,,,,
start_frame,201,267,329,431,515,607,
end_frame,236,298,357,455,542,635,
5.mp4,,,,,,,
start_frame,250,312,370,457,547,,
end_frame,280,344,395,482,564,,
6.mp4,,,,,,,
start_frame,221,281,332,425,511,597,
end_frame,256,309,364,449,534,624,
7.mp4,,,,,,,
start_frame,210,273,335,439,524,605,
end_frame,237,302,368,461,548,626,
8.mp4,,,,,,,
start_frame,185,247,302,399,481,567,
end_frame,212,269,329,417,506,593,
9.mp4,,,,,,,
start_frame,211,265,323,403,476,564,
end_frame,233,288,344,426,502,587,
10.mp4,,,,,,,
start_frame,195,266,316,401,490,579,
end_frame,225,285,339,423,515,603,
11.mp4,,,,,,,
start_frame,204,245,292,384,452,524,
end_frame,218,263,314,397,467,540,
12.mp4,,,,,,,
start_frame,203,257,309,402,478,558,
end_frame,227,280,329,422,499,578,
13.mp4,,,,,,,
start_frame,173,219,267,349,421,514,
end_frame,194,238,284,366,441,530,
14.mp4,,,,,,,
start_frame,201,255,313,408,490,570,
end_frame,222,281,337,430,514,603,
15.mp4,,,,,,,
start_frame,225,274,325,407,482,561,
end_frame,247,295,342,426,508,578,
16.mp4,,,,,,,
start_frame,210,255,303,376,449,515,
end_frame,230,277,323,391,462,532,
17.mp4,,,,,,,
start_frame,173,216,262,340,415,504,
end_frame,191,238,280,354,430,528,
18.mp4,,,,,,,
start_frame,221,284,357,466,565,665,
end_frame,248,318,384,494,591,693,
19.mp4,,,,,,,
start_frame,183,236,291,386,474,560,
end_frame,206,261,316,409,493,582,
20.mp4,,,,,,,
start_frame,167,212,258,343,427,505,
end_frame,187,228,285,366,453,523,
21.mp4,,,,,,,
start_frame,195,250,307,403,479,564,
end_frame,214,270,332,422,502,588,
22.mp4,,,,,,,
start_frame,176,224,270,354,426,495,
end_frame,197,241,289,371,448,515,
23.mp4,,,,,,,
start_frame,161,208,254,327,407,480,
end_frame,178,221,269,343,423,503,
24.mp4,,,,,,,
start_frame,218,278,330,418,509,592,
end_frame,247,299,350,440,524,608,
25.mp4,,,,,,,
start_frame,200,254,306,393,476,549,
end_frame,221,276,325,411,491,571,
26.mp4,,,,,,,
start_frame,178,225,275,348,418,487,
end_frame,194,245,291,365,431,502,
27.mp4,,,,,,,
start_frame,176,232,274,353,422,488,
end_frame,192,247,295,366,437,509,
28.mp4,,,,,,,
start_frame,181,230,281,358,437,506,
end_frame,199,245,299,375,451,522,
29.mp4,,,,,,,
start_frame,176,227,280,357,440,516,
end_frame,196,244,297,377,454,534,
30.mp4,,,,,,,
start_frame,154,200,251,336,410,487,
end_frame,172,219,270,351,426,505,
31.mp4,,,,,,,
start_frame,152,193,236,315,389,465,
end_frame,172,211,252,338,409,482,
32.mp4,,,,,,,
start_frame,174,218,267,355,435,515,
end_frame,193,238,285,372,456,534,
33.mp4,,,,,,,
start_frame,170,218,265,341,413,488,
end_frame,191,238,287,359,431,507,
34.mp4,,,,,,,
start_frame,167,219,274,359,430,502,
end_frame,190,240,299,376,450,523,
35.mp4,,,,,,,
start_frame,165,211,258,324,395,465,
end_frame,183,227,276,342,417,485,
36.mp4,,,,,,,
start_frame,169,219,272,365,444,523,
end_frame,190,240,292,381,471,550,
37.mp4,,,,,,,
start_frame,171,225,276,366,436,513,
end_frame,197,246,299,385,457,531,
38.mp4,,,,,,,
start_frame,187,241,293,386,460,532,
end_frame,212,263,314,405,478,554,
39.mp4,,,,,,,
start_frame,179,233,289,372,446,518,
end_frame,204,258,313,393,469,536,
40.mp4,,,,,,,
start_frame,205,253,306,388,455,529,
end_frame,223,271,329,407,473,546,
41.mp4,,,,,,,
start_frame,218,266,320,400,468,537,
end_frame,232,288,338,418,486,560,
42.mp4,,,,,,,
start_frame,208,258,305,382,452,521,
end_frame,224,279,323,399,468,537,
43.mp4,,,,,,,
start_frame,196,240,292,364,432,505,
end_frame,213,265,311,382,450,522,
44.mp4,,,,,,,
start_frame,231,303,385,478,554,628,
end_frame,254,329,408,499,571,643,
45.mp4,,,,,,,
start_frame,180,226,275,357,423,,
end_frame,199,246,295,373,441,,
46.mp4,,,,,,,
start_frame,237,281,328,396,460,531,
end_frame,261,298,351,416,474,550,
47.mp4,,,,,,,
start_frame,167,210,251,334,410,487,
end_frame,183,222,273,359,430,502,
48.mp4,,,,,,,
start_frame,169,214,268,336,401,478,
end_frame,186,236,288,355,422,497,
49.mp4,,,,,,,
start_frame,191,238,285,345,408,490,
end_frame,210,256,303,361,435,522,
50.mp4,,,,,,,
start_frame,223,274,326,394,466,533,
end_frame,245,293,344,413,484,549,
51.mp4,,,,,,,
start_frame,183,221,261,324,381,447,
end_frame,197,237,279,338,396,462,
52.mp4,,,,,,,
start_frame,169,210,249,313,362,432,
end_frame,186,225,267,327,378,443,
53.mp4,,,,,,,
start_frame,168,209,260,330,386,448,
end_frame,184,226,276,343,401,461,
54.mp4,,,,,,,
start_frame,188,229,276,341,404,475,
end_frame,203,244,295,361,423,487,
55.mp4,,,,,,,
start_frame,187,238,285,350,423,501,
end_frame,201,253,301,372,447,524,
56.mp4,,,,,,,
start_frame,177,216,258,325,374,452,
end_frame,191,231,275,337,392,469,
57.mp4,,,,,,,
start_frame,171,213,258,329,401,486,
end_frame,182,226,276,346,424,503,
58.mp4,,,,,,,
start_frame,152,189,233,311,381,453,
end_frame,168,205,253,328,399,473,
59.mp4,,,,,,,
start_frame,194,242,293,376,458,540,
end_frame,215,258,316,400,480,562,
60.mp4,,,,,,,
start_frame,238,285,346,426,508,,
end_frame,259,311,372,441,531,,
