WIN_20240407_15_51_59_Pro.mp4,,,,,,,
end_frame,200,252,308,361,425,485,
WIN_20240407_18_27_02_Pro.mp4,,,,,,,
start_frame,158,208,268,331,389,450,
end_frame,180,236,300,350,409,475,
WIN_20240407_18_27_21_Pro.mp4,,,,,,,
start_frame,165,214,267,337,395,461,
end_frame,186,239,297,359,419,486,
WIN_20240407_18_27_40_Pro.mp4,,,,,,,
start_frame,150,193,252,317,379,440,
end_frame,170,223,279,338,398,463,
WIN_20240407_18_28_00_Pro.mp4,,,,,,,
start_frame,149,193,249,314,372,429,
end_frame,168,223,280,334,393,450,
WIN_20240407_18_28_18_Pro.mp4,,,,,,,
start_frame,146,188,240,309,370,426,
end_frame,165,214,269,327,391,445,
WIN_20240407_18_28_36_Pro.mp4,,,,,,,
start_frame,157,201,255,318,375,432,
end_frame,177,227,280,340,392,454,
WIN_20240407_18_28_56_Pro.mp4,,,,,,,
start_frame,149,192,242,313,368,427,
end_frame,169,219,268,334,388,448,
WIN_20240407_18_29_14_Pro.mp4,,,,,,,
start_frame,152,194,246,309,361,418,
end_frame,173,223,270,326,380,439,
WIN_20240407_18_29_31_Pro.mp4,,,,,,,
start_frame,148,191,242,315,370,432,
end_frame,170,216,268,332,388,453,
WIN_20240407_18_30_41_Pro.mp4,,,,,,,
start_frame,146,198,252,334,406,466,
end_frame,175,225,285,357,427,495,
WIN_20240407_18_31_00_Pro.mp4,,,,,,,
start_frame,161,231,293,376,443,501,
end_frame,202,263,322,399,461,525,
WIN_20240407_18_31_22_Pro.mp4,,,,,,,
start_frame,171,234,293,390,462,538,
end_frame,201,259,321,417,485,561,
WIN_20240407_18_31_44_Pro.mp4,,,,,,,
start_frame,184,244,301,381,451,522,
end_frame,213,269,326,401,472,543,
WIN_20240407_18_32_05_Pro.mp4,,,,,,,
start_frame,179,239,294,373,440,508,
end_frame,207,259,316,393,464,532,
WIN_20240407_18_32_26_Pro.mp4,,,,,,,
start_frame,232,298,353,429,499,563,
end_frame,257,319,370,454,516,585,
WIN_20240407_18_32_50_Pro.mp4,,,,,,,
start_frame,146,195,242,306,360,428,
end_frame,172,214,258,325,381,447,
WIN_20240407_18_33_12_Pro.mp4,,,,,,,
start_frame,174,241,304,397,463,531,
end_frame,214,266,330,419,487,554,
WIN_20240407_18_33_34_Pro.mp4,,,,,,,
start_frame,169,233,289,366,439,,
end_frame,203,258,311,390,462,,
WIN_20240407_18_33_55_Pro.mp4,,,,,,,
start_frame,176,245,299,378,452,526,
end_frame,210,265,316,399,477,548,
WIN_20240407_18_40_41_Pro.mp4,,,,,,,
start_frame,185,229,286,345,402,453,
end_frame,201,258,311,366,418,472,
WIN_20240407_18_41_01_Pro.mp4,,,,,,,
start_frame,148,190,240,308,363,418,
end_frame,168,214,268,326,379,438,
WIN_20240407_18_41_18_Pro.mp4,,,,,,,
start_frame,169,212,263,333,386,443,
end_frame,187,237,293,348,404,461,
WIN_20240407_18_41_36_Pro.mp4,,,,,,,
start_frame,152,196,246,314,370,427,
end_frame,169,222,274,331,387,447,
WIN_20240407_18_41_54_Pro.mp4,,,,,,,
start_frame,153,192,244,307,369,427,
end_frame,169,216,266,323,384,446,
WIN_20240407_18_42_12_Pro.mp4,,,,,,,
start_frame,137,177,224,291,348,404,
end_frame,154,200,249,308,365,422,
WIN_20240407_18_42_31_Pro.mp4,,,,,,,
start_frame,126,169,215,292,349,409,
end_frame,146,190,241,311,366,429,
WIN_20240407_18_42_48_Pro.mp4,,,,,,,
start_frame,134,171,215,287,343,397,
end_frame,150,194,242,304,360,419,
WIN_20240407_18_43_05_Pro.mp4,,,,,,,
start_frame,136,172,219,293,350,407,
end_frame,153,196,246,309,367,427,
WIN_20240407_18_43_23_Pro.mp4,,,,,,,
start_frame,139,179,221,289,349,410,
end_frame,157,199,244,308,369,429,
WIN_20240407_18_43_41_Pro.mp4,,,,,,,
start_frame,134,174,216,286,347,406,
end_frame,154,194,240,303,365,426,
WIN_20240407_18_43_59_Pro.mp4,,,,,,,
start_frame,148,185,231,304,365,422,
end_frame,165,211,261,324,383,446,
WIN_20240407_18_44_59_Pro.mp4,,,,,,,
start_frame,150,204,253,321,377,433,
end_frame,173,219,267,335,392,448,
WIN_20240407_18_45_17_Pro.mp4,,,,,,,
start_frame,154,207,258,345,409,471,
end_frame,179,228,284,361,427,491,
WIN_20240407_18_45_37_Pro.mp4,,,,,,,
start_frame,157,223,276,355,430,497,
end_frame,189,239,294,377,445,515,
WIN_20240407_18_45_57_Pro.mp4,,,,,,,
start_frame,151,201,250,335,399,467,
end_frame,174,224,280,354,419,491,
WIN_20240407_18_46_17_Pro.mp4,,,,,,,
start_frame,167,217,278,362,434,509,
end_frame,194,245,301,383,458,533,
WIN_20240407_18_46_37_Pro.mp4,,,,,,,
start_frame,157,208,262,362,435,508,
end_frame,185,235,291,383,455,528,
WIN_20240407_18_46_58_Pro.mp4,,,,,,,
start_frame,147,202,251,334,399,471,
end_frame,174,222,275,356,419,493,
WIN_20240407_18_47_18_Pro.mp4,,,,,,,
start_frame,172,233,290,375,444,520,
end_frame,201,262,317,394,462,543,
WIN_20240407_18_47_40_Pro.mp4,,,,,,,
start_frame,169,232,284,371,436,506,
end_frame,196,255,309,392,454,526,
WIN_20240407_18_48_00_Pro.mp4,,,,,,,
start_frame,174,231,285,358,425,490,
end_frame,205,253,304,375,447,508,
1.mp4,,,,,,,
start_frame,181,238,291,373,452,529,
end_frame,206,255,309,391,473,546,
2.mp4,,,,,,,
start_frame,193,261,340,431,530,630,
end_frame,226,282,354,455,549,646,
3.mp4,,,,,,,
start_frame,213,294,354,453,542,639,
end_frame,248,313,385,482,572,666,
4.mp4,,,,,,,
start_frame,193,259,321,423,507,599,
end_frame,228,290,349,447,534,627,
5.mp4,,,,,,,
start_frame,242,304,362,449,539,,
end_frame,272,336,387,474,556,,
6.mp4,,,,,,,
start_frame,213,273,324,417,503,589,
end_frame,248,301,356,441,526,616,
7.mp4,,,,,,,
start_frame,202,265,327,431,516,597,
end_frame,229,294,360,453,540,618,
8.mp4,,,,,,,
start_frame,177,239,294,391,473,559,
end_frame,204,261,321,409,498,585,
9.mp4,,,,,,,
start_frame,203,257,315,395,468,556,
end_frame,225,280,336,418,494,579,
10.mp4,,,,,,,
start_frame,187,258,308,393,482,571,
end_frame,217,277,331,415,507,595,
11.mp4,,,,,,,
start_frame,196,237,284,376,444,516,
end_frame,210,255,306,389,459,532,
12.mp4,,,,,,,
start_frame,195,249,301,394,470,550,
end_frame,219,272,321,414,491,570,
13.mp4,,,,,,,
start_frame,165,211,259,341,413,506,
end_frame,186,230,276,358,433,522,
14.mp4,,,,,,,
start_frame,193,247,305,400,482,562,
end_frame,214,273,329,422,506,595,
15.mp4,,,,,,,
start_frame,217,266,317,399,474,553,
end_frame,239,287,334,418,500,570,
16.mp4,,,,,,,
start_frame,202,247,295,368,441,507,
end_frame,222,269,315,383,454,524,
17.mp4,,,,,,,
start_frame,165,208,254,332,407,496,
end_frame,183,230,272,346,422,520,
18.mp4,,,,,,,
start_frame,213,276,349,458,557,657,
end_frame,240,310,376,486,583,685,
19.mp4,,,,,,,
start_frame,175,228,283,378,466,552,
end_frame,198,253,308,401,485,574,
20.mp4,,,,,,,
start_frame,159,204,250,335,419,497,
end_frame,179,220,277,358,445,515,
21.mp4,,,,,,,
start_frame,187,242,299,395,471,556,
end_frame,206,262,324,414,494,580,
22.mp4,,,,,,,
start_frame,168,216,262,346,418,487,
end_frame,189,233,281,363,440,507,
23.mp4,,,,,,,
start_frame,153,200,246,319,399,472,
end_frame,170,213,261,335,415,495,
24.mp4,,,,,,,
start_frame,210,270,322,410,501,584,
end_frame,239,291,342,432,516,600,
25.mp4,,,,,,,
start_frame,192,246,298,385,468,541,
end_frame,213,268,317,403,483,563,
26.mp4,,,,,,,
start_frame,170,217,267,340,410,479,
end_frame,186,237,283,357,423,494,
27.mp4,,,,,,,
start_frame,168,224,266,345,414,480,
end_frame,184,239,287,358,429,501,
28.mp4,,,,,,,
start_frame,173,222,273,350,429,498,
end_frame,191,237,291,367,443,514,
29.mp4,,,,,,,
start_frame,168,219,272,349,432,508,
end_frame,188,236,289,369,446,526,
30.mp4,,,,,,,
start_frame,146,192,243,328,402,479,
end_frame,164,211,262,343,418,497,
31.mp4,,,,,,,
start_frame,144,185,228,307,381,457,
end_frame,164,203,244,330,401,474,
32.mp4,,,,,,,
start_frame,166,210,259,347,427,507,
end_frame,185,230,277,364,448,526,
33.mp4,,,,,,,
start_frame,162,210,257,333,405,480,
end_frame,183,230,279,351,423,499,
34.mp4,,,,,,,
start_frame,159,211,266,351,422,494,
end_frame,182,232,291,368,442,515,
35.mp4,,,,,,,
start_frame,157,203,250,316,387,457,
end_frame,175,219,268,334,409,477,
36.mp4,,,,,,,
start_frame,161,211,264,357,436,515,
end_frame,182,232,284,373,463,542,
37.mp4,,,,,,,
start_frame,163,217,268,358,428,505,
end_frame,189,238,291,377,449,523,
38.mp4,,,,,,,
start_frame,179,233,285,378,452,524,
end_frame,204,255,306,397,470,546,
39.mp4,,,,,,,
start_frame,171,225,281,364,438,510,
end_frame,196,250,305,385,461,528,
40.mp4,,,,,,,
start_frame,197,245,298,380,447,521,
end_frame,215,263,321,399,465,538,
41.mp4,,,,,,,
start_frame,210,258,312,392,460,529,
end_frame,224,280,330,410,478,552,
42.mp4,,,,,,,
start_frame,200,250,297,374,444,513,
end_frame,216,271,315,391,460,529,
43.mp4,,,,,,,
start_frame,188,232,284,356,424,497,
end_frame,205,257,303,374,442,514,
44.mp4,,,,,,,
start_frame,223,295,377,470,546,620,
end_frame,246,321,400,491,563,635,
45.mp4,,,,,,,
start_frame,172,218,267,349,415,,
end_frame,191,238,287,365,433,,
46.mp4,,,,,,,
start_frame,229,273,320,388,452,523,
end_frame,253,290,343,408,466,542,
47.mp4,,,,,,,
start_frame,159,202,243,326,402,479,
end_frame,175,214,265,351,422,494,
48.mp4,,,,,,,
start_frame,161,206,260,328,393,470,
end_frame,178,228,280,347,414,489,
49.mp4,,,,,,,
start_frame,183,230,277,337,400,482,
end_frame,202,248,295,353,427,514,
50.mp4,,,,,,,
start_frame,215,266,318,386,458,525,
end_frame,237,285,336,405,476,541,
51.mp4,,,,,,,
start_frame,175,213,253,316,373,439,
end_frame,189,229,271,330,388,454,
52.mp4,,,,,,,
start_frame,161,202,241,305,354,424,
end_frame,178,217,259,319,370,435,
53.mp4,,,,,,,
start_frame,160,201,252,322,378,440,
end_frame,176,218,268,335,393,453,
54.mp4,,,,,,,
start_frame,180,221,268,333,396,467,
end_frame,195,236,287,353,415,479,
55.mp4,,,,,,,
start_frame,179,230,277,342,415,493,
end_frame,193,245,293,364,439,516,
56.mp4,,,,,,,
start_frame,169,208,250,317,366,444,
end_frame,183,223,267,329,384,461,
57.mp4,,,,,,,
start_frame,163,205,250,321,393,478,
end_frame,174,218,268,338,416,495,
58.mp4,,,,,,,
start_frame,144,181,225,303,373,445,
end_frame,160,197,245,320,391,465,
59.mp4,,,,,,,
start_frame,186,234,285,368,450,532,
end_frame,207,250,308,392,472,554,
60.mp4,,,,,,,
start_frame,230,277,338,418,500,,
end_frame,251,303,364,433,523,,
